#Digilent WaveForms Oscilloscope Acquisition,,,,,
#Device Name: Discovery2,,,,,
#Serial Number: SN:210321AFD7CC,,,,,
#Date Time: 2020-09-24 15:58:33.471,,,,,
#Sample rate: 54615Hz,,,,,
#Samples: 8192,,,,,
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 900 mV Hyst.: Auto HoldOff: 0 s,,,,,
#Channel 1: Range: 500 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Channel 2: Range: 200 mV/div Offset: 0 V Attenuation: 10 X,,,,,
#Wavegen Channel 1: Running,,,,,
#Mode: Simple,,,,,
#Type: Pulse,,,,,
#Frequency: 1 Hz,,,,,
#Period: 1 s,,,,,
#Amplitude: 2.5 V,,,,,
#Offset: 0 V,,,,,
#Symmetry: 0.4 %,,,,,
#Phase: 0 °,,,,,
,,,,,
Time (s),Channel 1 (V),Channel 2 (V),,,
0.001844778,0.654345,0.269792265,0.196450587,0.009039411,4.9
0.001863088,0.654345,0.273144427,0.19889148,0.009127267,4.899
0.001881398,0.654345,0.273144427,0.19889148,0.009215087,4.898
0.001899708,0.654345,0.276496589,0.201332374,0.009302869,4.897
0.001918018,0.654345,0.279848751,0.203773267,0.009390615,4.896
0.001936328,0.654345,0.279848751,0.203773267,0.009478325,4.895
0.001954638,0.654345,0.283200913,0.206214161,0.009565997,4.894
0.001972948,0.654345,0.283200913,0.206214161,0.009653634,4.893
0.001991258,0.654345,0.286553075,0.208655054,0.009741233,4.892
0.002009568,0.654345,0.289905237,0.211095948,0.009828796,4.891
0.002027878,0.654345,0.293257399,0.213536841,0.009916323,4.89
0.002046188,0.654345,0.293257399,0.213536841,0.010003812,4.889
0.002064498,0.654345,0.296609561,0.215977735,0.010091265,4.888
0.002082808,0.654345,0.299961723,0.218418628,0.010178682,4.887
0.002101118,0.654345,0.303313885,0.220859522,0.010266062,4.886
0.002119428,0.654345,0.306666047,0.223300415,0.010353405,4.885
0.002137738,0.654345,0.306666047,0.223300415,0.010440712,4.884
0.002156048,0.654345,0.310018209,0.225741309,0.010527982,4.883
0.002174358,0.654345,0.310018209,0.225741309,0.010615215,4.882
0.002192668,0.654345,0.313370371,0.228182202,0.010702412,4.881
0.002210978,0.654345,0.316722533,0.230623096,0.010789572,4.88
0.002229288,0.654345,0.320074695,0.233063989,0.010876695,4.879
0.002247598,0.654345,0.320074695,0.233063989,0.010963782,4.878
0.002265908,0.654345,0.323426857,0.235504883,0.011050832,4.877
0.002284218,0.654345,0.326779019,0.237945776,0.011137846,4.876
0.002302528,0.654345,0.326779019,0.237945776,0.011224823,4.875
0.002320838,0.654345,0.33013118,0.24038667,0.011311764,4.874
0.002339148,0.654345,0.333483342,0.242827563,0.011398667,4.873
0.002357458,0.654345,0.333483342,0.242827563,0.011485535,4.872
0.002375768,0.654345,0.336835504,0.245268457,0.011572365,4.871
0.002394078,0.654345,0.340187666,0.24770935,0.011659159,4.87
0.002412388,0.654345,0.340187666,0.24770935,0.011745916,4.869
0.002430698,0.654345,0.34689199,0.252591137,0.011832637,4.868
0.002449008,0.654345,0.34689199,0.252591137,0.011919321,4.867
0.002467318,0.654345,0.34689199,0.252591137,0.012005969,4.866
0.002485628,0.654345,0.34689199,0.252591137,0.012092579,4.865
0.002503938,0.654345,0.350244152,0.255032031,0.012179154,4.864
0.002522248,0.654345,0.356948476,0.259913818,0.012265691,4.863
0.002540558,0.654345,0.356948476,0.259913818,0.012352192,4.862
0.002558868,0.654345,0.360300638,0.262354711,0.012438656,4.861
0.002577178,0.654345,0.360300638,0.262354711,0.012525084,4.86
0.002595488,0.654345,0.3636528,0.264795605,0.012611475,4.859
0.002613798,0.654345,0.367004962,0.267236498,0.01269783,4.858
0.002632108,0.654345,0.370357124,0.269677392,0.012784148,4.857
0.002650418,0.654345,0.373709286,0.272118285,0.012870429,4.856
0.002668728,0.654345,0.373709286,0.272118285,0.012956674,4.855
0.002687038,0.654345,0.377061448,0.274559179,0.013042882,4.854
0.002705348,0.654345,0.38041361,0.277000072,0.013129053,4.853
0.002723658,0.654345,0.383765772,0.279440966,0.013215188,4.852
0.002741968,0.654345,0.383765772,0.279440966,0.013301286,4.851
0.002760278,0.654345,0.387117934,0.281881859,0.013387347,4.85
0.002778588,0.654345,0.387117934,0.281881859,0.013473372,4.849
0.002796898,0.654345,0.390470096,0.284322753,0.013559361,4.848
0.002815208,0.654345,0.393822258,0.286763646,0.013645312,4.847
0.002833518,0.654345,0.393822258,0.286763646,0.013731227,4.846
0.002851828,0.654345,0.39717442,0.289204539,0.013817106,4.845
0.002870138,0.654345,0.400526582,0.291645433,0.013902948,4.844
0.002888448,0.654345,0.403878743,0.294086326,0.013988753,4.843
0.002906758,0.654345,0.407230905,0.29652722,0.014074521,4.842
0.002925068,0.654345,0.407230905,0.29652722,0.014160253,4.841
0.002943378,0.654345,0.410583067,0.298968113,0.014245949,4.84
0.002961688,0.654345,0.413935229,0.301409007,0.014331607,4.839
0.002979998,0.654345,0.413935229,0.301409007,0.014417229,4.838
0.002998308,0.654345,0.417287391,0.3038499,0.014502815,4.837
0.003016618,0.654345,0.420639553,0.306290794,0.014588364,4.836
0.003034928,0.654345,0.420639553,0.306290794,0.014673876,4.835
0.003053238,0.654345,0.423991715,0.308731687,0.014759352,4.834
0.003071548,0.654345,0.427343877,0.311172581,0.014844791,4.833
0.003089858,0.654345,0.430696039,0.313613474,0.014930193,4.832
0.003108168,0.654345,0.430696039,0.313613474,0.015015559,4.831
0.003126478,0.654345,0.434048201,0.316054368,0.015100888,4.83
0.003144788,0.654345,0.437400363,0.318495261,0.01518618,4.829
0.003163098,0.654345,0.437400363,0.318495261,0.015271436,4.828
0.003181408,0.654345,0.440752525,0.320936155,0.015356656,4.827
0.003199718,0.654345,0.440752525,0.320936155,0.015441838,4.826
0.003218028,0.654345,0.444104687,0.323377048,0.015526984,4.825
0.003236338,0.654345,0.447456849,0.325817942,0.015612094,4.824
0.003254648,0.654345,0.450809011,0.328258835,0.015697166,4.823
0.003272958,0.654345,0.454161173,0.330699729,0.015782203,4.822
0.003291268,0.654345,0.454161173,0.330699729,0.015867202,4.821
0.003309578,0.654345,0.457513335,0.333140622,0.015952165,4.82
0.003327888,0.654345,0.457513335,0.333140622,0.016037091,4.819
0.003346198,0.654345,0.460865497,0.335581516,0.016121981,4.818
0.003364508,0.654345,0.464217659,0.338022409,0.016206834,4.817
0.003382818,0.654345,0.467569821,0.340463303,0.016291651,4.816
0.003401128,0.654345,0.467569821,0.340463303,0.01637643,4.815
0.003419438,0.654345,0.470921983,0.342904196,0.016461174,4.814
0.003437748,0.654345,0.474274145,0.34534509,0.01654588,4.813
0.003456058,0.654345,0.474274145,0.34534509,0.01663055,4.812
0.003474368,0.654345,0.477626307,0.347785983,0.016715184,4.811
0.003492678,0.654345,0.477626307,0.347785983,0.01679978,4.81
0.003510988,0.654345,0.480978468,0.350226877,0.01688434,4.809
0.003529298,0.654345,0.48433063,0.35266777,0.016968864,4.808
0.003547608,0.654345,0.48433063,0.35266777,0.017053351,4.807
0.003565918,0.654345,0.487682792,0.355108664,0.017137801,4.806
0.003584228,0.654345,0.491034954,0.357549557,0.017222215,4.805
0.003602538,0.654345,0.494387116,0.359990451,0.017306592,4.804
0.003620848,0.654345,0.494387116,0.359990451,0.017390932,4.803
0.003639158,0.654345,0.497739278,0.362431344,0.017475236,4.802
0.003657468,0.654345,0.50109144,0.364872238,0.017559503,4.801
0.003675778,0.654345,0.50109144,0.364872238,0.017643734,4.8
0.003694088,0.654345,0.504443602,0.367313131,0.017727927,4.799
0.003712398,0.654345,0.504443602,0.367313131,0.017812085,4.798
0.003730708,0.654345,0.507795764,0.369754025,0.017896205,4.797
0.003749018,0.654345,0.507795764,0.369754025,0.017980289,4.796
0.003767328,0.654345,0.511147926,0.372194918,0.018064337,4.795
0.003785638,0.654345,0.514500088,0.374635812,0.018148348,4.794
0.003803948,0.654345,0.51785225,0.377076705,0.018232322,4.793
0.003822258,0.654345,0.521204412,0.379517599,0.018316259,4.792
0.003840568,0.654345,0.521204412,0.379517599,0.01840016,4.791
0.003858878,0.654345,0.524556574,0.381958492,0.01841016,1
0.003877188,0.654345,0.527908736,0.384399386,0.01842016,1
0.003895498,0.654345,0.521204412,0.379517599,0.01843016,1
0.003913808,0.654345,0.521204412,0.379517599,0.01844016,1
0.003932118,0.654345,0.521204412,0.379517599,0.01845016,1
0.003950428,0.654345,0.521204412,0.379517599,0.01846016,1
0.003968738,0.654345,0.51785225,0.377076705,0.01847016,1
0.003987048,0.654345,0.521204412,0.379517599,0.01848016,1
0.004005358,0.654345,0.521204412,0.379517599,0.01849016,1
0.004023668,0.654345,0.521204412,0.379517599,0.01850016,1
0.004041978,0.654345,0.51785225,0.377076705,0.01851016,1
0.004060288,0.654345,0.521204412,0.379517599,0.01852016,1
0.004078598,0.654345,0.51785225,0.377076705,0.01853016,1
0.004096908,0.654345,0.51785225,0.377076705,0.01854016,1
0.004115218,0.654345,0.51785225,0.377076705,0.01855016,1
0.004133528,0.654345,0.51785225,0.377076705,0.01856016,1
0.004151838,0.654345,0.51785225,0.377076705,0.01857016,1
0.004170148,0.654345,0.51785225,0.377076705,0.01858016,1
0.004188458,0.654345,0.51785225,0.377076705,0.01859016,1
0.004206768,0.654345,0.51785225,0.377076705,0.01860016,1
0.004225078,0.654345,0.514500088,0.374635812,0.01861016,1
0.004243388,0.654345,0.514500088,0.374635812,0.01862016,1
0.004261698,0.654345,0.514500088,0.374635812,0.01863016,1
0.004280008,0.654345,0.514500088,0.374635812,0.01864016,1
0.004298318,0.654345,0.514500088,0.374635812,0.01865016,1
0.004316628,0.654345,0.514500088,0.374635812,0.01866016,1
0.004334938,0.654345,0.511147926,0.372194918,0.01867016,1
0.004353248,0.654345,0.511147926,0.372194918,0.01868016,1
0.004371558,0.654345,0.511147926,0.372194918,0.01869016,1
0.004389868,0.654345,0.511147926,0.372194918,0.01870016,1
0.004408178,0.654345,0.511147926,0.372194918,0.01871016,1
0.004426488,0.654345,0.511147926,0.372194918,0.01872016,1
0.004444798,0.654345,0.507795764,0.369754025,0.01873016,1
0.004463108,0.654345,0.507795764,0.369754025,0.01874016,1
0.004481418,0.654345,0.507795764,0.369754025,0.01875016,1
0.004499728,0.654345,0.507795764,0.369754025,0.01876016,1
0.004518038,0.654345,0.507795764,0.369754025,0.01877016,1
0.004536348,0.654345,0.504443602,0.367313131,0.01878016,1
0.004554658,0.654345,0.507795764,0.369754025,0.01879016,1
0.004572968,0.654345,0.507795764,0.369754025,0.01880016,1
0.004591278,0.654345,0.504443602,0.367313131,0.01881016,1
0.004609588,0.654345,0.504443602,0.367313131,0.01882016,1
0.004627898,0.654345,0.504443602,0.367313131,0.01883016,1
0.004646208,0.654345,0.504443602,0.367313131,0.01884016,1
0.004664518,0.654345,0.504443602,0.367313131,0.01885016,1
0.004682828,0.654345,0.504443602,0.367313131,0.01886016,1
0.004701138,0.654345,0.50109144,0.364872238,0.01887016,1
0.004719448,0.654345,0.50109144,0.364872238,0.01888016,1
0.004737758,0.654345,0.504443602,0.367313131,0.01889016,1
0.004756068,0.654345,0.50109144,0.364872238,0.01890016,1
0.004774378,0.654345,0.50109144,0.364872238,0.01891016,1
0.004792688,0.654345,0.50109144,0.364872238,0.01892016,1
0.004810998,0.654345,0.497739278,0.362431344,0.01893016,1
0.004829308,0.654345,0.497739278,0.362431344,0.01894016,1
0.004847618,0.654345,0.497739278,0.362431344,0.01895016,1
0.004865928,0.654345,0.497739278,0.362431344,0.01896016,1
0.004884238,0.654345,0.494387116,0.359990451,0.01897016,1
0.004902548,0.654345,0.494387116,0.359990451,0.01898016,1
0.004920858,0.654345,0.494387116,0.359990451,0.01899016,1
0.004939168,0.654345,0.491034954,0.357549557,0.01900016,1
0.004957478,0.654345,0.494387116,0.359990451,0.01901016,1
0.004975788,0.654345,0.494387116,0.359990451,0.01902016,1
0.004994098,0.654345,0.491034954,0.357549557,0.01903016,1
0.005012408,0.654345,0.494387116,0.359990451,0.01904016,1
0.005030718,0.654345,0.491034954,0.357549557,0.01905016,1
0.005049028,0.654345,0.491034954,0.357549557,0.01906016,1
0.005067338,0.654345,0.487682792,0.355108664,0.01907016,1
0.005085648,0.654345,0.491034954,0.357549557,0.01908016,1
0.005103958,0.654345,0.491034954,0.357549557,0.01909016,1
0.005122268,0.654345,0.491034954,0.357549557,0.01910016,1
0.005140578,0.654345,0.487682792,0.355108664,0.01911016,1
0.005158888,0.654345,0.487682792,0.355108664,0.01912016,1
0.005177198,0.654345,0.487682792,0.355108664,0.01913016,1
0.005195508,0.654345,0.487682792,0.355108664,0.01914016,1
0.005213818,0.654345,0.487682792,0.355108664,0.01915016,1
0.005232128,0.654345,0.487682792,0.355108664,0.01916016,1
0.005250438,0.654345,0.487682792,0.355108664,0.01917016,1
0.005268748,0.654345,0.48433063,0.35266777,0.01918016,1
0.005287058,0.654345,0.480978468,0.350226877,0.01919016,1
0.005305368,0.654345,0.48433063,0.35266777,0.01920016,1
0.005323678,0.654345,0.48433063,0.35266777,0.01921016,1
0.005341988,0.654345,0.48433063,0.35266777,0.01922016,1
0.005360298,0.654345,0.480978468,0.350226877,0.01923016,1
0.005378608,0.654345,0.480978468,0.350226877,0.01924016,1
0.005396918,0.654345,0.480978468,0.350226877,0.01925016,1
0.005415228,0.654345,0.480978468,0.350226877,0.01926016,1
0.005433538,0.654345,0.480978468,0.350226877,0.01927016,1
0.005451848,0.654345,0.477626307,0.347785983,0.01928016,1
0.005470158,0.654345,0.480978468,0.350226877,0.01929016,1
0.005488468,0.654345,0.477626307,0.347785983,0.01930016,1
0.005506778,0.654345,0.474274145,0.34534509,0.01931016,1
0.005525088,0.654345,0.477626307,0.347785983,0.01932016,1
0.005543398,0.654345,0.474274145,0.34534509,0.01933016,1
0.005561708,0.654345,0.474274145,0.34534509,0.01934016,1
0.005580018,0.654345,0.474274145,0.34534509,0.01935016,1
0.005598328,0.654345,0.477626307,0.347785983,0.01936016,1
0.005616638,0.654345,0.474274145,0.34534509,0.01937016,1
0.005634948,0.654345,0.474274145,0.34534509,0.01938016,1
0.005653258,0.654345,0.474274145,0.34534509,0.01939016,1
0.005671568,0.654345,0.474274145,0.34534509,0.01940016,1
0.005689878,0.654345,0.470921983,0.342904196,0.01941016,1
0.005708188,0.654345,0.470921983,0.342904196,0.01942016,1
0.005726498,0.654345,0.470921983,0.342904196,0.01943016,1
0.005744808,0.654345,0.470921983,0.342904196,0.01944016,1
0.005763118,0.654345,0.470921983,0.342904196,0.01945016,1
0.005781428,0.654345,0.470921983,0.342904196,0.01946016,1
0.005799738,0.654345,0.470921983,0.342904196,0.01947016,1
0.005818048,0.654345,0.470921983,0.342904196,0.01948016,1
0.005836358,0.654345,0.467569821,0.340463303,0.01949016,1
0.005854668,0.654345,0.467569821,0.340463303,0.01950016,1
0.005872978,0.654345,0.467569821,0.340463303,0.01951016,1
0.005891288,0.654345,0.467569821,0.340463303,0.01952016,1
0.005909598,0.654345,0.467569821,0.340463303,0.01953016,1
0.005927908,0.654345,0.467569821,0.340463303,0.01954016,1
0.005946218,0.654345,0.467569821,0.340463303,0.01955016,1
0.005964528,0.654345,0.467569821,0.340463303,0.01956016,1
0.005982838,0.654345,0.464217659,0.338022409,0.01957016,1
0.006001148,0.654345,0.464217659,0.338022409,0.01958016,1
0.006019458,0.654345,0.464217659,0.338022409,0.01959016,1
0.006037768,0.654345,0.464217659,0.338022409,0.01960016,1
0.006056078,0.654345,0.464217659,0.338022409,0.01961016,1
0.006074388,0.654345,0.460865497,0.335581516,0.01962016,1
0.006092698,0.654345,0.460865497,0.335581516,0.01963016,1
0.006111008,0.654345,0.460865497,0.335581516,0.01964016,1
0.006129318,0.654345,0.460865497,0.335581516,0.01965016,1
0.006147628,0.654345,0.460865497,0.335581516,0.01966016,1
0.006165938,0.654345,0.457513335,0.333140622,0.01967016,1
0.006184248,0.654345,0.457513335,0.333140622,0.01968016,1
0.006202558,0.654345,0.457513335,0.333140622,0.01969016,1
0.006220868,0.654345,0.457513335,0.333140622,0.01970016,1
0.006239178,0.654345,0.457513335,0.333140622,0.01971016,1
0.006257488,0.654345,0.457513335,0.333140622,0.01972016,1
0.006275798,0.654345,0.454161173,0.330699729,0.01973016,1
0.006294108,0.654345,0.454161173,0.330699729,0.01974016,1
0.006312418,0.654345,0.454161173,0.330699729,0.01975016,1
0.006330728,0.654345,0.454161173,0.330699729,0.01976016,1
0.006349038,0.654345,0.450809011,0.328258835,0.01977016,1
0.006367348,0.654345,0.450809011,0.328258835,0.01978016,1
0.006385658,0.654345,0.454161173,0.330699729,0.01979016,1
0.006403968,0.654345,0.450809011,0.328258835,0.01980016,1
0.006422278,0.654345,0.450809011,0.328258835,0.01981016,1
0.006440588,0.654345,0.450809011,0.328258835,0.01982016,1
0.006458898,0.654345,0.450809011,0.328258835,0.01983016,1
0.006477208,0.654345,0.450809011,0.328258835,0.01984016,1
0.006495518,0.654345,0.450809011,0.328258835,0.01985016,1
0.006513828,0.654345,0.450809011,0.328258835,0.01986016,1
0.006532138,0.654345,0.450809011,0.328258835,0.01987016,1
0.006550448,0.654345,0.447456849,0.325817942,0.01988016,1
0.006568758,0.654345,0.447456849,0.325817942,0.01989016,1
0.006587068,0.654345,0.447456849,0.325817942,0.01990016,1
0.006605378,0.654345,0.444104687,0.323377048,0.01991016,1
0.006623688,0.654345,0.447456849,0.325817942,0.01992016,1
0.006641998,0.654345,0.447456849,0.325817942,0.01993016,1
0.006660308,0.654345,0.444104687,0.323377048,0.01994016,1
0.006678618,0.654345,0.444104687,0.323377048,0.01995016,1
0.006696928,0.654345,0.444104687,0.323377048,0.01996016,1
0.006715238,0.654345,0.444104687,0.323377048,0.01997016,1
0.006733548,0.654345,0.444104687,0.323377048,0.01998016,1
0.006751858,0.654345,0.444104687,0.323377048,0.01999016,1
0.006770168,0.654345,0.444104687,0.323377048,0.02000016,1
0.006788478,0.654345,0.444104687,0.323377048,0.02001016,1
0.006806788,0.654345,0.440752525,0.320936155,0.02002016,1
0.006825098,0.654345,0.440752525,0.320936155,0.02003016,1
0.006843408,0.654345,0.440752525,0.320936155,0.02004016,1
0.006861718,0.654345,0.440752525,0.320936155,0.02005016,1
0.006880028,0.654345,0.440752525,0.320936155,0.02006016,1
0.006898338,0.654345,0.437400363,0.318495261,0.02007016,1
0.006916648,0.654345,0.437400363,0.318495261,0.02008016,1
0.006934958,0.654345,0.437400363,0.318495261,0.02009016,1
0.006953268,0.654345,0.437400363,0.318495261,0.02010016,1
0.006971578,0.654345,0.437400363,0.318495261,0.02011016,1
0.006989888,0.654345,0.437400363,0.318495261,0.02012016,1
0.007008198,0.654345,0.437400363,0.318495261,0.02013016,1
0.007026508,0.654345,0.437400363,0.318495261,0.02014016,1
0.007044818,0.654345,0.437400363,0.318495261,0.02015016,1
0.007063128,0.654345,0.434048201,0.316054368,0.02016016,1
0.007081438,0.654345,0.434048201,0.316054368,0.02017016,1
0.007099748,0.654345,0.430696039,0.313613474,0.02018016,1
0.007118058,0.654345,0.434048201,0.316054368,0.02019016,1
0.007136368,0.654345,0.434048201,0.316054368,0.02020016,1
0.007154678,0.654345,0.434048201,0.316054368,0.02021016,1
0.007172988,0.654345,0.430696039,0.313613474,0.02022016,1
0.007191298,0.654345,0.430696039,0.313613474,0.02023016,1
0.007209608,0.654345,0.430696039,0.313613474,0.02024016,1
0.007227918,0.654345,0.430696039,0.313613474,0.02025016,1
0.007246228,0.654345,0.430696039,0.313613474,0.02026016,1
0.007264538,0.654345,0.430696039,0.313613474,0.02027016,1
0.007282848,0.654345,0.430696039,0.313613474,0.02028016,1
0.007301158,0.654345,0.430696039,0.313613474,0.02029016,1
0.007319468,0.654345,0.430696039,0.313613474,0.02030016,1
0.007337778,0.654345,0.427343877,0.311172581,0.02031016,1
0.007356088,0.654345,0.427343877,0.311172581,0.02032016,1
0.007374398,0.654345,0.427343877,0.311172581,0.02033016,1
0.007392708,0.654345,0.427343877,0.311172581,0.02034016,1
0.007411018,0.654345,0.427343877,0.311172581,0.02035016,1
0.007429328,0.654345,0.427343877,0.311172581,0.02036016,1
0.007447638,0.654345,0.427343877,0.311172581,0.02037016,1
0.007465948,0.654345,0.423991715,0.308731687,0.02038016,1
0.007484258,0.654345,0.423991715,0.308731687,0.02039016,1
0.007502568,0.654345,0.423991715,0.308731687,0.02040016,1
0.007520878,0.654345,0.423991715,0.308731687,0.02041016,1
0.007539188,0.654345,0.420639553,0.306290794,0.02042016,1
0.007557498,0.654345,0.423991715,0.308731687,0.02043016,1
0.007575808,0.654345,0.420639553,0.306290794,0.02044016,1
0.007594118,0.654345,0.420639553,0.306290794,0.02045016,1
0.007612428,0.654345,0.420639553,0.306290794,0.02046016,1
0.007630738,0.654345,0.420639553,0.306290794,0.02047016,1
0.007649048,0.654345,0.420639553,0.306290794,0.02048016,1
0.007667358,0.654345,0.420639553,0.306290794,0.02049016,1
0.007685668,0.654345,0.417287391,0.3038499,0.02050016,1
0.007703978,0.654345,0.417287391,0.3038499,0.02051016,1
0.007722288,0.654345,0.417287391,0.3038499,0.02052016,1
0.007740598,0.654345,0.417287391,0.3038499,0.02053016,1
0.007758908,0.654345,0.417287391,0.3038499,0.02054016,1
0.007777218,0.654345,0.413935229,0.301409007,0.02055016,1
0.007795528,0.654345,0.413935229,0.301409007,0.02056016,1
0.007813838,0.654345,0.413935229,0.301409007,0.02057016,1
0.007832148,0.654345,0.413935229,0.301409007,0.02058016,1
0.007850458,0.654345,0.413935229,0.301409007,0.02059016,1
0.007868768,0.654345,0.413935229,0.301409007,0.02060016,1
0.007887078,0.654345,0.413935229,0.301409007,0.02061016,1
0.007905388,0.654345,0.413935229,0.301409007,0.02062016,1
0.007923698,0.654345,0.413935229,0.301409007,0.02063016,1
0.007942008,0.654345,0.413935229,0.301409007,0.02064016,1
0.007960318,0.654345,0.410583067,0.298968113,0.02065016,1
0.007978628,0.654345,0.407230905,0.29652722,0.02066016,1
0.007996938,0.654345,0.410583067,0.298968113,0.02067016,1
0.008015248,0.654345,0.407230905,0.29652722,0.02068016,1
0.008033558,0.654345,0.407230905,0.29652722,0.02069016,1
0.008051868,0.654345,0.407230905,0.29652722,0.02070016,1
0.008070178,0.654345,0.407230905,0.29652722,0.02071016,1
0.008088488,0.654345,0.407230905,0.29652722,0.02072016,1
0.008106798,0.654345,0.407230905,0.29652722,0.02073016,1
0.008125108,0.654345,0.407230905,0.29652722,0.02074016,1
0.008143418,0.654345,0.403878743,0.294086326,0.02075016,1
0.008161728,0.654345,0.403878743,0.294086326,0.02076016,1
0.008180038,0.654345,0.403878743,0.294086326,0.02077016,1
0.008198348,0.654345,0.403878743,0.294086326,0.02078016,1
0.008216658,0.654345,0.403878743,0.294086326,0.02079016,1
0.008234968,0.654345,0.403878743,0.294086326,0.02080016,1
0.008253278,0.654345,0.403878743,0.294086326,0.02081016,1
0.008271588,0.654345,0.400526582,0.291645433,0.02082016,1
0.008289898,0.654345,0.403878743,0.294086326,0.02083016,1
0.008308208,0.654345,0.403878743,0.294086326,0.02084016,1
0.008326518,0.654345,0.403878743,0.294086326,0.02085016,1
0.008344828,0.654345,0.403878743,0.294086326,0.02086016,1
0.008363138,0.654345,0.400526582,0.291645433,0.02087016,1
0.008381448,0.654345,0.403878743,0.294086326,0.02088016,1
0.008399758,0.654345,0.400526582,0.291645433,0.02089016,1
0.008418068,0.654345,0.400526582,0.291645433,0.02090016,1
0.008436378,0.654345,0.400526582,0.291645433,0.02091016,1
0.008454688,0.654345,0.400526582,0.291645433,0.02092016,1
0.008472998,0.654345,0.400526582,0.291645433,0.02093016,1
0.008491308,0.654345,0.400526582,0.291645433,0.02094016,1
0.008509618,0.654345,0.400526582,0.291645433,0.02095016,1
0.008527928,0.654345,0.39717442,0.289204539,0.02096016,1
0.008546238,0.654345,0.400526582,0.291645433,0.02097016,1
0.008564548,0.654345,0.39717442,0.289204539,0.02098016,1
0.008582858,0.654345,0.39717442,0.289204539,0.02099016,1
0.008601168,0.654345,0.39717442,0.289204539,0.02100016,1
0.008619478,0.654345,0.393822258,0.286763646,0.02101016,1
0.008637788,0.654345,0.39717442,0.289204539,0.02102016,1
0.008656098,0.654345,0.393822258,0.286763646,0.02103016,1
0.008674408,0.654345,0.39717442,0.289204539,0.02104016,1
0.008692718,0.654345,0.393822258,0.286763646,0.02105016,1
0.008711028,0.654345,0.393822258,0.286763646,0.02106016,1
0.008729338,0.654345,0.393822258,0.286763646,0.02107016,1
0.008747648,0.654345,0.393822258,0.286763646,0.02108016,1
0.008765958,0.654345,0.393822258,0.286763646,0.02109016,1
0.008784268,0.654345,0.393822258,0.286763646,0.02110016,1
0.008802578,0.654345,0.390470096,0.284322753,0.02111016,1
0.008820888,0.654345,0.390470096,0.284322753,0.02112016,1
0.008839198,0.654345,0.390470096,0.284322753,0.02113016,1
0.008857508,0.654345,0.390470096,0.284322753,0.02114016,1
0.008875818,0.654345,0.390470096,0.284322753,0.02115016,1
0.008894128,0.654345,0.390470096,0.284322753,0.02116016,1
0.008912438,0.654345,0.387117934,0.281881859,0.02117016,1
0.008930748,0.654345,0.390470096,0.284322753,0.02118016,1
0.008949058,0.654345,0.387117934,0.281881859,0.02119016,1
0.008967368,0.654345,0.387117934,0.281881859,0.02120016,1
0.008985678,0.654345,0.383765772,0.279440966,0.02121016,1
0.009003988,0.654345,0.387117934,0.281881859,0.02122016,1
0.009022298,0.654345,0.383765772,0.279440966,0.02123016,1
0.009040608,0.654345,0.387117934,0.281881859,0.02124016,1
0.009058918,0.654345,0.387117934,0.281881859,0.02125016,1
0.009077228,0.654345,0.383765772,0.279440966,0.02126016,1
0.009095538,0.654345,0.383765772,0.279440966,0.02127016,1
0.009113848,0.654345,0.383765772,0.279440966,0.02128016,1
0.009132158,0.654345,0.383765772,0.279440966,0.02129016,1
0.009150468,0.654345,0.383765772,0.279440966,0.02130016,1
0.009168778,0.654345,0.383765772,0.279440966,0.02131016,1
0.009187088,0.654345,0.38041361,0.277000072,0.02132016,1
0.009205398,0.654345,0.383765772,0.279440966,0.02133016,1
0.009223708,0.654345,0.38041361,0.277000072,0.02134016,1
0.009242018,0.654345,0.38041361,0.277000072,0.02135016,1
0.009260328,0.654345,0.38041361,0.277000072,0.02136016,1
0.009278638,0.654345,0.38041361,0.277000072,0.02137016,1
0.009296948,0.654345,0.38041361,0.277000072,0.02138016,1
0.009315258,0.654345,0.38041361,0.277000072,0.02139016,1
0.009333568,0.654345,0.38041361,0.277000072,0.02140016,1
0.009351878,0.654345,0.38041361,0.277000072,0.02141016,1
0.009370188,0.654345,0.377061448,0.274559179,0.02142016,1
0.009388498,0.654345,0.377061448,0.274559179,0.02143016,1
0.009406808,0.654345,0.38041361,0.277000072,0.02144016,1
0.009425118,0.654345,0.377061448,0.274559179,0.02145016,1
0.009443428,0.654345,0.377061448,0.274559179,0.02146016,1
0.009461738,0.654345,0.377061448,0.274559179,0.02147016,1
0.009480048,0.654345,0.377061448,0.274559179,0.02148016,1
0.009498358,0.654345,0.373709286,0.272118285,0.02149016,1
0.009516668,0.654345,0.373709286,0.272118285,0.02150016,1
0.009534978,0.654345,0.373709286,0.272118285,0.02151016,1
0.009553288,0.654345,0.373709286,0.272118285,0.02152016,1
0.009571598,0.654345,0.373709286,0.272118285,0.02153016,1
0.009589908,0.654345,0.373709286,0.272118285,0.02154016,1
0.009608218,0.654345,0.373709286,0.272118285,0.02155016,1
0.009626528,0.654345,0.373709286,0.272118285,0.02156016,1
0.009644838,0.654345,0.373709286,0.272118285,0.02157016,1
0.009663148,0.654345,0.370357124,0.269677392,0.02158016,1
0.009681458,0.654345,0.370357124,0.269677392,0.02159016,1
